,ID,Name,Latitude,Longitude,Cuisine,Ratings,Reviews,Price_Rng,Zip-Code
307,xZxu4OjuWeSPzEaYdK1Thg,Vinny's NY Pizza,33.79801353,-84.37066251,Pizza,3.5,70,$,30324
308,qJAoMZ773AMxN3ewp8cbQA,Purnima Bangladeshi Cuisine,33.877123,-84.293591,Indian,4.5,802,$$,30341
309,Or5vdm-okztVKK8-3Wm1FQ,Barcelona Inman Park,33.762945,-84.359655,Spanish,4,1303,$$,30307
310,mRswTpfo-vdYWeqhkBormw,Choong Man Chicken - Georgia Tech,33.7818237,-84.40458812,Chicken Wings,4,75,$$,30318
311,KXjEFdsGwVcTBM-OQoqucw,Gusto,33.77423859,-84.36177063,Salad,4.5,315,$$,30306
312,qS2Gg7_FH8iHFiorOVd7hg,Pasta Da Pulcinella,33.78532259,-84.38608825,Italian,4,780,$$,30309
313,CzuDIoKI1HvZNZM7Yyw4kA,Nick's Food To Go,33.74762573,-84.37973294,Greek,4.5,354,$$,30312
314,QM62Z2ib7XE9OmRKQGFyzg,Guac y Margys,33.75555241,-84.36532377,Cocktail Bars,4,257,$$,30312
315,MlXsuBBd9UwgBkQzrGDJqA,LanZhou Ramen,33.89481789,-84.2821337,Chinese,4,612,$$,30340
316,txuBUsi_VMKTCezmEm81qQ,Makimono,33.756519,-84.364207,Japanese,4,171,$$,30307
317,RKwTx6e4M-t-19Agw3Tylw,Philly G Steaks,33.80226117,-84.42859237,Sandwiches,4.5,19,$$,30318
318,TA1KUSCu8GkWP9w0rmElxw,FLIP burger boutique,33.7983428,-84.4157486,Burgers,4,1999,$$,30318
319,YIPzFF0CVgMCcly67VHgjw,bartaco,33.762498,-84.358631,Mexican,4,763,$$,30307
320,toxYMvr3wPzlCbYDfRji2Q,El Super Pan,33.77263128,-84.3656354,Latin American,4,381,$$,30306
321,6VTj9WahLNw8i6bKAA7kvw,Yard House,33.79356376,-84.39732403,American (New),3,1266,$$,30363
322,_iIk2J1I_6MaX3OUbbK_Gw,Benchwarmer's,33.8384243,-84.31097965,American (Traditional),3.5,160,$$,30329
323,RIiphmnqXCUL86SKj-uZ-A,Blind Willie's,33.777132,-84.352838,Jazz & Blues,4.5,103,$$,30306
324,qZM0JJpFNOCajK0_-ompmw,Muchacho,33.7467049,-84.3569,Tacos,4,278,$$,30316
325,jJ1ecSluTUZO6rm-zsDrRg,Sweet & Fresh,33.774037,-84.389226,Bubble Tea,2.5,33,$,30308
326,bJJK4Hgzdedu98FgtKi56Q,Brew and Bird,33.792235,-84.30513683,Beer Bar,4.5,170,$$,30033
327,Z3luDKGf-YOtXKvF-ys-lw,We Suki Suki,33.7410361,-84.3466235,Vietnamese,4.5,291,$,30316
328,fNRogWrbYpQAxw_JBvEqrg,Trederick?s Seafood & Grill,33.74268,-84.4078,Seafood,4,94,$$,30303
329,24--2r1ZEgnmJs5iVVAOgQ,Wagaya - Westside,33.786349,-84.398266,Sushi Bars,4,617,$$,30318
330,1VAX8KygRWcloSuv5x5o5A,Superica,33.75678567,-84.36401849,Tex-Mex,4,1045,$$,30307
331,eqFA5BJ5NDjZ4TaUXJazfg,Canoe,33.859863,-84.455464,American (New),4.5,2033,$$$,30339
332,FBV56x_A_S7zVdgIb7-phg,Cajun Seafood Market,33.711081,-84.444172,Cajun/Creole,4,136,$$,30311
333,ZL2FFjbdOWad_QFUABxZ-w,Ms. Icey's Kitchen & Bar,33.79279083,-84.30497483,Bars,4,691,$$,30033
334,ONlCcdUWXZ1NkVPDpyEO6w,Delia's Chicken Sausage Stand,33.74076,-84.34961,Hot Dogs,4,528,$,30316
335,KD3vnYvuHpfC_sYeWkgUTA,Poor Hendrix,33.7509636,-84.3093434,American (New),4.5,198,$$,30317
336,jhHhD-DLspBoq-dSzSy9Tg,Piu Bello Buckhead,33.84635612,-84.3749878,Pizza,4,312,$$,30305
337,o9zX-dh-zrNwM3eJQSpk_g,Arepa Mia,33.77695061,-84.26738396,Venezuelan,4,323,$$,30002
338,TL55X2Hlm427Wu85j5iC9A,Wings 101,33.82627115,-84.36614746,Salad,3.5,217,$$,30324
339,8AuXO56lW2hT1YuFn5pkuA,Battle & Brew,33.91705985,-84.38095057,Bars,4,302,$$,30328
340,9moxZgP5NW_Bdmfu-hzoAw,Tex's Tacos,33.81748899,-84.39604388,Tex-Mex,4.5,141,$,30305
341,ZDqXUa-ZnoS4xqqtWc8KUg,Moes and Joe's Tavern,33.78292,-84.35417,Dive Bars,4,158,$,30306
342,t9A9DI4-G3uboJ7cQk2Kcw,Saints + Council,33.78823526,-84.38316852,American (New),4,62,$$$,30309
343,IZgpCjRYTgsrHgOjMG0DqA,Gumbeaux's Cajun Cafe,33.750675,-84.749321,Cajun/Creole,4,729,$$,30134
344,YoalCbNCafRZfx_9lUeo7Q,Local Expedition Wood Fired Grill,33.919661,-84.350803,Chicken Wings,5,309,$$,30328
345,b6kJapy143QnbJieVPOHOw,Zyka: The Taste | Indian Restaurant | Decatur,33.797014,-84.283603,Indian,4,746,$$,30033
346,H-SuCyb6shwlj8ArpVEu9g,Establishment,33.78681204,-84.38213548,American (New),3.5,233,$$,30305
347,wxp44gtEaNFmms2LlzbQRA,Biryani's Place,33.92132616,-84.350924,Indian,4.5,57,$$,30328
348,of-NOfJvcaJf3mA3zH_ayQ,The Albert,33.7619465,-84.35756579,Bars,4,316,$$,30307
349,jPBySXO_3jOwdP4M473uXw,Boruboru sushi,33.80072119,-84.32651572,Sushi Bars,4,211,$$,30322
350,gbyWens4rcXY9Sz0OQLCJQ,Campagnolo,33.781391,-84.380943,Italian,4,379,$$,30309
351,ldvPr7TxCAdPHpnr5cDrNw,Twin Peaks,33.84742073,-84.37291215,Sports Bars,3,668,$$,30305
352,UQkGyTLwFUDNE25BJhAOXw,Chattahoochee Food Works,33.8029507,-84.42859106,Food Court,4,48,$$,30318
353,QMm_GT3hNnqbZc81jS88Jg,Farm Burger - Midtown Atlanta,33.78642963,-84.38908157,Burgers,4,73,$$,30309
354,OfTuwieBPSEAYfEW12-oZA,Snackboxe Bistro,33.90902086,-84.28805793,Laotian,4,371,$$,30360
355,vstZg6KabgKLVGXDRU-ttA,K BBQ Taco,33.7758067,-84.2963559,Korean,4.5,221,$,30030
356,Cpo12Ll90871tR1Se01CXQ,Supreme Fish Delight,33.7556458,-84.3758621,Seafood,4,12,$,30312
357,HcY5FBcFbuUkYh-4BM0YnQ,Firewall Food Stop,33.743579,-84.4382874,Pizza,5,42,$,30310
358,UV_3TRMvsciAWWcfHMoC2A,Bastone,33.7793562,-84.40974534,Pasta Shops,4.5,47,$$,30318
359,6ybXhVupSgXBfARs6JPccQ,Jimmy'z Kitchen Marietta,33.90267891,-84.48169545,Latin American,4.5,87,$$,30067
360,e4__sQMm35zJXKBHuVNwRw,Casseroles,33.79217,-84.35231,American (Traditional),5,45,$,30306
361,sug4wEcHRH5LLEPCGz8B_A,The Freakin Incan,34.06169353,-84.42220833,Food Trucks,4.5,281,$$,30075
362,KWv9pp8Jo6O2GkfFb9OLlg,Leon's Full Service,33.77550199,-84.29514668,Gastropubs,4,1063,$$,30030
363,vD3b2volt0NB180B_lwqCQ,Wingnuts,33.81429672,-84.33442688,Chicken Wings,2.5,109,$,30329
364,o-3ecYRWkOrYNdZjvjWW3A,JenChan's,33.7495371,-84.3679028,Southern,4.5,61,$$,30312
365,MCfr9tCTjFAxJovTy4KIIg,Salaryman,33.75093428,-84.3095872,Japanese,4,112,$$,30317
366,sb5XZaNaZbTOqfwMaR0cVQ,Gather,33.74656096,-84.37074903,Bars,4.5,45,$$,30312
367,oqqe_QoqTeg0Nc8kDO0J7g,Ten Seconds Yunnan Rice Noodle,33.90738,-84.28724941,Hot Pot,4,73,$$,30360
368,hVL_gLKPoCTMlS5Pux_XWg,Argosy,33.74126377,-84.346401,Pizza,4,646,$$,30316
369,E2ruSCs4Ag0WQmlhonXceg,Nanas Chicken N Waffles,33.64306,-84.0133,Breakfast & Brunch,4,865,$$,30013
370,fiWBrRGTMBfjEbcPBgk0UQ,Cook Out,33.785627,-84.407901,Fast Food,3,192,$,30318
371,q6FVApCsCKMm32Rg3UmTHw,Las Tortas Locas,33.85992368,-84.30899495,Mexican,4,55,$,30345
372,gGvNgShksetPoimyKV8I9Q,Hudson Grille,33.78039395,-84.38433072,American (Traditional),3,552,$$,30309
373,woqwnY24zG9Lw5TdjAg3nQ,Irby's Tavern,33.83948,-84.37709,Sports Bars,4,111,$$,30305
374,ZnddtXsSAsdETK3vjEfExQ,Falafel King,33.7884536,-84.3262452,Sushi Bars,4,265,$,30307
375,7-5uyxn3aErO961QwdFrXA,Panda Express,33.7738738,-84.39888691,Fast Food,3.5,12,$,30332
376,WHizPwoOLMqO50D58dwS2w,Pop's Soul Food Kitchen,33.700102,-84.457021,Seafood,2,35,$$,30311
377,c_CmgUFycE45_tSN22FrVA,Gochas Breakfast Bar | Cascade,33.72496888,-84.50914373,Wine Bars,4,626,$$,30331
378,8LQnBo_XtyizZo3P96piZg,Pita Mediterranean Street Food,33.782891,-84.380213,Mediterranean,3.5,135,$,30309
379,e11OhfbPNkoc2v8-IaO-2A,DC Wings and Bbq,33.75163278,-84.48841615,Barbeque,3.5,21,$,30311
380,Qb9cp70aBi9XosT9Pm097w,Bole Ethiopian Restaurant,33.6594751,-84.4408562,Ethiopian,4.5,388,$$,30337
381,Cc7zACxmaPH48KaQhrQnRQ,My Potato Factory,33.743291,-84.43753473,American (Traditional),4.5,71,$$,30310
382,U4BBB6tvLqr62Fm-QE3yiA,Farmer's Basket,33.845004,-84.361178,Fast Food,4,37,$,30326
383,lj1PkEP1jchQzUoy_2s0Rw,Kwan's Deli and Korean Kitchen,33.76089682,-84.3941935,Delis,4,380,$$,30313
384,8Vjb5ptpZb2N3iAOSiuj6g,Boxcar,33.729955,-84.418626,American (New),4,208,$$,30310
385,4fzjAjzLCnjWfQP1sOHiwA,Bones,33.8421514,-84.3710145,Steakhouses,4.5,1085,$$$$,30305
386,MDtuW6dXzF8-6xjwaBpRvQ,Bell Street Burritos,33.75703812,-84.36468506,Mexican,3.5,134,$,30307
387,kGb2Rnh3Uwni5k0qQY-05Q,Nuevo Laredo Cantina,33.80943403,-84.43679718,Mexican,4,1134,$$,30318
388,erY6-7HgKthhEuFSxhTNow,Circle Poke,33.7822186,-84.40776788,Poke,4.5,99,$$,30318
389,DRL1GpT6lsgmGEVVwn1Vkg,a mano,33.76374,-84.36806,Italian,4.5,293,$$,30312
390,tKWfHXdB5gTkZTLJbSkUXw,Raging Burrito & Taco,33.77442,-84.29547,Bars,4,760,$$,30030
391,mVytdeur9Ske_DswoYVqRg,Milk and Honey Decatur,33.71656,-84.21348,Breakfast & Brunch,4,139,$$,30035
392,SYR-50l8oJmxYUS5QkSPQg,Atlanta Food Truck Park,33.80639539,-84.41362381,Street Vendors,3.5,173,$,30318
393,4lz_AntYcTSCEPZmIet4YQ,Tin Lizzy's Taco Americana,33.78432591,-84.38492523,Tex-Mex,4,49,$$,30309
394,nEKUgjPvLNgJtJvPmU6RTw,Suzy Siu's Baos,33.75694608,-84.36384,Korean,4,194,$,30307
395,d5XXum-riBaqPDrvBWDDmA,This Is It! Southern Kitchen & Bar-B-Q,33.65587854,-84.49973813,Barbeque,3.5,331,$$,30344
396,z0w9sq3jo2GXR_oCix33-Q,Chando?s Tacos,33.8349298,-84.3837003,Tacos,3.5,35,$$,30305
397,ZWuIDsJQ-HRQ09fSVyJ3gQ,Oh K-Dog Doraville,33.908005,-84.288075,Korean,4.5,52,$,30360
398,FxnlmM9ksvIb1S5In_Tlyw,Taziki's Mediterranean Cafe - Toco Hills,33.81420648,-84.31001864,Mediterranean,3.5,69,$$,30329
399,MCF_zWF5gn1HQebVacRY3A,Tin Drum Asian Kitchen - Lindbergh Plaza,33.82569086,-84.36484507,Asian Fusion,3,202,$,30324
400,NEH9IVvl1e1vcSU0sK9YQg,NaanStop,33.7558309,-84.3894655,Indian,4,305,$,30303
401,JZF4FYjXsW6OYu-6UqJTLw,Bantam + Biddy,33.79329298,-84.39664145,Southern,4,28,$$,30363
402,xjGHzF5LyZyTWtQinHfUWw,Las Tortas Locas,33.91462,-84.37915,Mexican,4,140,$,30328
403,862FLo0SSy0CTuEmGDMG_Q,Little Trouble,33.785837,-84.412158,Asian Fusion,3.5,242,$$,30318
404,mdxEmkJmtWlSoZorRlfFYg,The SOS Tiki Bar,33.7738122,-84.2950894,Caribbean,4,194,$$,30030
405,GgwjulR_-ik36RnEr_MVug,Torched Hop Brewing,33.77226,-84.37928,Gastropubs,4.5,413,$$,30308
406,aO2fVDgBPNTUvPjfRmjTXQ,Nonis,33.75427327,-84.37596786,Italian,4,530,$$,30312
407,LoMpMSfzVd1g-5szne8V3w,Sun in My Belly,33.76397,-84.3165,Breakfast & Brunch,4,1278,$$,30317
408,VtuUHBBYbZdrgfHjBe830g,Zeke's Kitchen & Bar,33.84560886,-84.50421622,American (New),5,98,$$,30080
409,Ti9QF4CzJnlJyFd9J1iaRQ,LT New Orleans Seafood Market,33.7393169,-84.4178149,Seafood,3,10,$$,30310
410,4fautGvJbORPNxHQwLvOYQ,Grand Lux Cafe - Atlanta,33.8525561,-84.3622013,Desserts,3.5,323,$$,30326
411,5ceSijdlBTyoi21uBXslYA,Atlanta Burger Tour,33.799445,-84.392477,Burgers,5,7,$$$,30309
412,XzWLpzKHQLnJiNM_INxBag,Landmark Diner,33.85419,-84.3830359,Diners,2.5,355,$$,30305
413,tVbX_jDTw_FEkalHTOiONQ,The Bowl,33.943047,-84.5158,Japanese,4.5,349,$$,30062
414,wuba10gZw-FUp7iWFQzdqA,Alma Cocina - Downtown,33.75915631,-84.38744444,Latin American,4,1139,$$,30303
415,i6BRPGEuE1EB7GtEhvoCxw,Fellini's Pizza,33.809163,-84.412621,Pizza,4,383,$,30318
416,uO4A77jXMPfZmlbf_52zRw,BoccaLupo,33.75474958,-84.36280131,Italian,4.5,604,$$,30307
417,UU2rGqY9_o5qbhoRmx7S8A,The Majestic Diner,33.7736651,-84.353664,Diners,3.5,380,$$,30306
418,43zXYchEmcTmaRV2pvvicA,Restaurant 10,33.75483,-84.40322,American (Traditional),3.5,176,$$,30314
419,X61Is14DjGAF04d6v2R66Q,Candytopia,33.8456113,-84.3729013,Candy Stores,4,214,$$,30305
420,JjoB7KXNk0qYJPO_RUGC3g,Irie Mon Cafe,33.80367694,-84.39384298,Caribbean,4,123,$$,30309
421,07pvX0L8MG1L43CX-xhcSQ,El Vi§edo Local,33.774486,-84.385448,Coffee & Tea,4.5,66,$$,30308
422,dgnA9CPdjjcRYxzfbr4EMA,Ph'East - A Far East Street Feast,33.88795171,-84.470547,Asian Fusion,4.5,55,$$,30339
423,i2hFzMk8cRfh5lZh6WuMyQ,Johnny's Chicken and Waffles,33.65362,-84.44975,Chicken Shop,3,311,$$,30337
424,W7Wj5Ju3D6NbwryrsmJykw,Brack's Kitchen,33.86035,-84.381851,Salad,4.5,95,$$,30342
425,ZX-_FYo_GW0W2i597jJTBw,Ray's Southern Foods,33.64226,-84.36159,Southern,4.5,116,$$,30297
426,5bYODr_tE5NJ2QXt1-4-uQ,Dave's Cosmic Subs,33.787864,-84.32759286,Sandwiches,4,242,$,30307
427,flrsv0dum7T68jy7QSDRKw,Marcel,33.78592786,-84.41229277,Steakhouses,4.5,688,$$$$,30318
428,sQNXJVQ-nmy8tHWTuWG_MQ,King + Duke,33.8392039,-84.38077414,American (New),4,907,$$$,30305
429,UW1NFjJ8S4W0uCy8M6Vpog,Mamak,33.89345422,-84.2847601,Malaysian,4,658,$$,30340
430,8pe8lwDLrYaK56v_or-zLw,Ton Ton,33.773011,-84.365651,Ramen,4,623,$$,30308
431,BCX5AphsZXMscYW4HNYFtw,BBMyun,33.961329,-84.134206,Noodles,4.5,107,$$,30096
432,24VAjD2pvFPJw5puUx2khA,Fia Restaurant,33.85257,-84.38145,American (New),4.5,106,$$$,30305
433,Cd9xp84ReJiGMJ65ISgrgA,El Bandido Mex Mex Grill,33.76333309,-84.35159676,Mexican,3.5,328,$$,30307
434,6EkeHDRJRoojZYRYhEHIQw,Daddy D'z BBQ Joynt,33.7469849,-84.3789833,Barbeque,3.5,811,$$,30312
435,OFKwLTYUbJi8MNhuijdhTA,Yumm Teriyaki,33.75237,-84.39222,Japanese,2.5,80,$,30303
436,t8YtbIQadQJhfztevSkfvQ,Big Easy Grille,33.811701,-84.4245536,Seafood,3.5,173,$$,30318
437,pIuNMQ3oa9f078Hm0wmNbw,Gio's Chicken Amalfitano,33.78489,-84.40566,Italian,4,421,$$,30318
438,-FuH9BhSwewBmvlSZH4DFA,Bell Street Burritos,33.804603,-84.393756,Mexican,3.5,264,$,30309
439,I0bHwNEc8oHSWZgAXIPmng,Chris' Caribbean Bistro,33.845957,-84.50241,Caribbean,4,194,$$,30080
440,nC06KAmCvwjK6GFIE414cw,Golden Drops CafÇ,33.80619787,-84.31078691,Coffee & Tea,4.5,294,$,30033
441,8XB37Y7YMjrpltgN09FBXg,Banshee,33.73995,-84.3459,American (New),4.5,79,$$,30316
442,EvpaNOrJPEa_tuLI0sQjbg,Rowdy Tiger Whiskey Bar & Kitchen,33.778379,-84.38782,Southern,4,143,$$,30308
443,8Sur3oBKyht2J_PKyDtWyw,Talat Market,33.731809,-84.383981,Thai,4.5,68,$$,30315
444,WC_QSlatxJmEa7a6ME7f1g,Yokohama Sushi,33.90009,-84.27828,Japanese,4.5,206,$$,30340
445,K2KLY2Ita4Av0jkJFXFBPQ,Double Zero,33.7879801,-84.3262274,American (New),4,203,$$,30307
446,gqaTjiGYqkM_mFHI6MCDdA,Farmers Basket,33.7609953,-84.3875324,Comfort Food,3.5,23,$,30303
447,7H2OQaCoGKK0fzgq9DnoBw,Wonderkid,33.7463761,-84.3604882,Diners,3.5,125,$$,30316
448,jnxAqBo6r8gUut7A3pjAkw,Samad Mediterranean,34.00007,-84.349453,Mediterranean,4.5,267,$,30350
449,ynSQ66DHsjye1uuLupbnag,Poach Social,33.73183,-84.38403,Breakfast & Brunch,4.5,119,$$,30315
450,vBKwHwBqkFdxw4VetbYSxQ,Kang Nam Japanese Restaurant,33.9065,-84.26862,Korean,4.5,414,$$,30340
451,BHkN76-VeU_Jqd1dbjXM4g,Bad Daddys Burger Bar,33.88851,-84.31489,Burgers,3.5,463,$$,30341
452,eMyl3yZ4_NEVo9huLcEdoA,Buena Gente Cuban Bakery,33.792692,-84.305006,Coffee & Tea,5,85,$,30033
453,HxRVo7HBN9PEbQwqzzp-8g,Five Daughters Bakery,33.772842,-84.365784,Donuts,4.5,269,$$,30308
454,OqyzcQ40ujBej_Y_DJF1Ng,Tiger K Cupbob,33.96020009,-84.13609698,Korean,4.5,99,$,30096
455,AWsOwlorVHRSpgPJy1I0eg,Fresh To Order,33.77827193,-84.38454554,Sandwiches,4,418,$$,30308
456,CcIS8RDNCtJUbxCduIEyAg,Sugar Factory,33.783451,-84.384036,American (Traditional),2.5,526,$$$,30309
457,QO9ef69Fexf0Mb1CZQopbg,Proscenium Cafe and Market,33.786326,-84.383714,Cafes,4,13,$,30309
458,1_JJaNLnedujQIAu6i10jQ,Bantam Pub,33.76619,-84.36298,American (New),4,346,$$,30312
459,UArrtEE2cqje1VxN0FoMAQ,Hans,33.777105,-84.474263,Chinese,4,23,$,30318
460,PRAMarOblsHQ8Zhtx-Xi_w,Whealthy,33.9268,-84.37899,Asian Fusion,4.5,43,$$,30328
461,QnUraSEb3oGqKXHTi29_kw,Tum Pok Pok,33.88778254,-84.28863475,Thai,4,207,$$,30341
462,NE6mtahqArszrQM7D7JWuA,Babylon Cafe,33.816704,-84.351807,Middle Eastern,3.5,174,$$,30324
463,8PcTmvfMShQkdS4qDbyzog,Sweet Auburn BBQ,33.772481,-84.352746,Barbeque,4,709,$$,30306
464,SfWfkKW060BhKx8COa8OBw,THAT Burger Spot,33.54931,-84.41332,Burgers,4.5,334,$,30274
465,nYtEOPouaiqfP_kxYNkjBA,Hippin Hops Brewery,33.74031,-84.34478,Breweries,4.5,96,$$,30316
466,WF4_Nqgdbn_nJHwhXmgfRQ,Slim & Husky's Pizza Beeria,33.78261,-84.411755,Pizza,4,442,$$,30318
467,-xgd4Gcq2a9BPJSHcEcn8g,Bread & Butterfly,33.76242312,-84.35809974,Breakfast & Brunch,4,428,$$,30307
468,6vqRZLIJdyO6G95F5Gp3Dg,Gutbusters,33.72927,-84.28152,American (Traditional),4,69,$,30032
469,vZZkp535c3i5GvM0un_v3g,8ARM,33.7738023,-84.364226,Cocktail Bars,3.5,243,$$,30306
470,k_-MIfRso4yI_4tMWPYFMQ,Fellini's Pizza,33.87602354,-84.38002321,Pizza,4,275,$,30342
471,gGelVRfGdtsczxwbspGPxg,Bucket Shop Cafe,33.849361,-84.360852,Cafes,3.5,263,$$,30326
472,cuUAZhrX4JQoqpgrJe1wkw,The Rusty Nail Pub,33.83315277,-84.34139252,American (Traditional),4,153,$$,30329
473,l4yLq7itIFNCveWFgaQ1aA,El Progreso,33.714359,-84.3683158,Butcher,4.5,118,$,30315
474,oh5M6gu45QP1kIAw2CBATA,Tribeca Buckhead,33.80881,-84.36432,"Beer, Wine & Spirits",3.5,124,$$,30324
475,n0JBGWwGj8j7klyttisBqA,Karv Kitchen,33.88968943,-84.31311923,Mediterranean,4.5,115,$$,30341
476,5ilL1M546SrC1uqNxPH8Fg,Pig-n-Chik,33.80551,-84.33593,Barbeque,3,155,$,30329
477,-DISJqPp4zcDVw7R-MOjog,Dragon Bowl,33.78824253,-84.32664361,Japanese,3,211,$$,30307
478,eMJGDVzTH7mbGNWIfz6jcQ,La Tavola Trattoria,33.7824462,-84.3549399,Italian,4,555,$$,30306
479,wC872epL_wEZUVfg3D2ecQ,Fresh To Order,33.84703832,-84.36821545,Sandwiches,3.5,191,$$,30326
480,5v37237VVg7Uca19dPOoyw,DaVinci's Pizzeria,33.7892185,-84.38798247,Pizza,3.5,469,$$,30309
481,lf8ewHQ4YGv6ogKbAAdrlg,Poppin Pita Grill,33.78603556,-84.4008184,Mediterranean,4,154,$$,30318
482,_cxOC-jzriK2zcQj2QxBcw,Embilta CafÇ & Restaurant Ethiopian Cuisine,33.8127799,-84.35473,Ethiopian,4.5,153,$$,30324
483,HuS5TUrZgWQL4lqzsi_w7g,Mochibees,33.96131637,-84.14417932,Donuts,4.5,61,$$,30096
484,qHNfi8exkBnwNovAD8zCTA,Bellina Alimentari,33.77292348,-84.36622143,Italian,4,364,$$,30308
485,kaM6vh1hRpL_qh9zFodGTw,Southbound,33.89234,-84.30109,American (New),4,762,$$,30341
486,Xt8eA8dyPqw_5NxK54Ye9A,9th Ave Street Food,33.7376751,-84.4156224,Food Trucks,4.5,34,$,30310
487,P7yn2PfQvYTeP2X9DWWzZQ,Girl Diver,33.7459407,-84.35616794,Vietnamese,4,165,$$,30316
488,LSLxLdweU8P8akFWoBOkpw,Ivy Tea House,33.94036,-84.21265,Tea Rooms,4.5,44,$$,30071
489,HZ4y1OEU7-1Y0y7CMdotLQ,Poke Burri,33.740908,-84.346454,Sushi Bars,4.5,414,$$,30316
490,rY1Abga3_k9sbDoLnVivFQ,Brown Bag Seafood,33.78690646,-84.4121992,Seafood,4,49,$$,30318
491,wRNzDZ3YK1DHZiGaAWFiiA,Carroll Street CafÇ,33.7489815,-84.3678513,Bars,4,539,$$,30312
492,-lPbwmwui7oKkSEAqqClGg,Steak ?n Shake,33.8171906,-84.31213371,Fast Food,1.5,276,$,30329
493,HWOFSqZ6-pNHgln3kroSMA,International Bakery,33.813373,-84.3534936,Bakeries,4,118,$,30324
494,JTA8CYoXrxSp1-p3vVcwJw,Edgewood Pizza,33.7544349,-84.3719299,Pizza,3.5,265,$$,30312
495,96gSiv2ZT4-NVa4Z6d4c3A,Varuni Napoli,33.7965075,-84.3687998,Pizza,4,524,$$,30324
496,VFXPae9lrjGmcU5GeY5YHA,Red's Beer Garden,33.718423,-84.368105,Hot Dogs,5,59,$$,30315
497,ux7x7YeKepf1LCUdjUsbkQ,Big Daddys Dish,33.60333088,-84.47280072,Soul Food,4,371,$$,30349
498,VfP7OsUxdtXW17Iw5hPPow,Chick-fil-A,33.6563816,-84.4040053,Fast Food,4,371,$,30354
499,Z8stAuJhPa4d26MHVezemA,Twisted Kitchen,33.78036525,-84.38921122,American (New),3,63,$,30309
500,JNKI7qIBxH4bRPgybSKr_w,Daejanggum Korean Cuisine,33.907699,-84.28806,Korean,4,20,$,30360
501,ROLtydC7Y_30DA8r83ZU5g,PONKO Chicken,33.87815444,-84.27035093,American (New),4,516,$$,30341
502,dQE5Phtua9QHp0Pdt68dMQ,Fresh 4 U Mediterranean Cafe,33.80770793,-84.39336512,Mediterranean,4,118,$,30309
503,-z8D7z4o1VXEJtxJTcH1fQ,Bartaco Chastain Park,33.85837187,-84.38141832,Mexican,4,694,$$,30342
504,vEEBrJniHdEfnjOb77nHtw,Mali Restaurant,33.7874551,-84.3557158,Thai,4,415,$$,30306
505,sGLko0MwCs6hlRCXTD_bug,"Cheba Hut ""Toasted"" Subs",33.773777,-84.405882,Sandwiches,4.5,57,$$,30318
506,VkSRGK40vArClu3CDuQyqQ,Qu?c H??ng B†nh Mç Fast Food,33.89268107,-84.28529533,Vietnamese,4.5,543,$,30340
507,Wh7BY3ANJ2aPX1Qs3cp-gA,Shields Meat Market,33.78803965,-84.32725731,Meat Shops,3,35,$$$,30307
508,UI8tX_Rq9u04w4dKOakREQ,Taqueria Tsunami,33.7463115,-84.3578986,Asian Fusion,4,85,$$,30316
509,2VTUvyDnORl1agrRR2qUSQ,Gato,33.76492572,-84.33318241,Breakfast & Brunch,4,311,$,30307
510,L28p1VK0DUcW4bmkFtizsg,Vickery's Bar & Grill - Glenwood Park,33.74027,-84.35734,American (Traditional),4,234,$$,30316
511,ptaI45_CQ-FFw5_r85xUdg,Marlow's Tavern,33.77968,-84.387493,American (New),4,610,$$,30309
512,i14zWEwqfXU7jLO7Nm0Vrg,International Cafe,33.83726501,-84.33646393,Sandwiches,4,113,$,30329
513,m9OfK-nCIxMB-DCu0lU8Vg,Agavero Cantina - Atlanta,33.78955473,-84.42575141,Mexican,4,301,$$,30318
514,I5AKbUIVY6gM_3Q6G45kyQ,Chai Pani,33.77562351,-84.30273862,Indian,4,909,$$,30030
515,qbFXEqi7fbq2nOro_CMY8w,Mellow Mushroom - Atlanta,33.7649533,-84.388648,Pizza,3.5,299,$$,30308
516,MOHaDv9dBXIvVGS_DSZVrQ,Ammazza,33.754287,-84.367947,Pizza,4,600,$$,30312
517,CVKjgWvP2PrmoygJJKYWKQ,Sokome,33.75583554,-84.39122658,Korean,4.5,55,$,30303
518,fAJkr_g6cwb7nE2XXU7SKA,Fulton Bay Seafood Corporation,33.61322,-84.52011,Seafood Markets,4.5,17,$,30349
519,IOidr6TTOVmGprpnTjnAnA,Brito Supermarket,33.83679581,-84.33717346,Grocery,4.5,23,$,30329
520,6FHhUc7wwxIKVXDY431QcQ,Touch,33.7859348,-84.40095372,Indian,3.5,170,$,30318
521,4T94pO46YPpdG-hX6buvdg,FIGO Pasta - Buckhead Upper Westside,33.811966,-84.426416,Italian,3.5,189,$$,30318
522,crq0Y_sVNe-CddE6nj-yjg,Murphy's,33.7820899,-84.35487,American (Traditional),4,1202,$$,30306
523,OKkPmroLaQfiXP8HwiFzKA,The Earl,33.7409034,-84.3460363,Dive Bars,4,321,$,30316
524,pKvT7mixZLS3bJoxzsVbPw,Virgils Gullah Kitchen & Bar,33.6537,-84.44976,Soul Food,4,427,$$,30337
525,LfMMRiSRrawjIJJMfvqwRQ,Grant Park Market,33.74659549,-84.37083855,Grocery,4,88,$$,30312
